分布式
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
8
""
8
""
""
8
33
42
60
8
""
8
""
""
8
""
8
16
8
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
8
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
9
8
""
""
""
""
""
9
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
16
""
17
8
17
8
16
16
""
25
17
8
24
16
""
""
""
""
25
""
8
""
""
""
16
24
25
16
24
16
24
25
""
33
8
8
8
25
17
8
24
8
8
8
""
25
16
42
8
16
24
24
25
8
33
8
17
33
33
33
""
8
8
""
41
33
17
8
34
33
17
17
8
8
33
8
33
24
8
16
16
24
25
49
25
33
24
33
24
41
25
41
33
25
58
49
24
24
41
51
25
33
25
41
58
24
50
50
24
42
25
33
33
50
41
8
67
25
8
41
58
16
42
50
16
24
33
8
33
33
58
34
83
58
24
42
50
66
34
66
41
42
66
17
49
33
24
57
41
50
50
75
67
26
57
33
51
67
59
41
8
25
41
42
50
41
25
66
66
50
66
33
33
42
41
33
50
41
""
51
58
66
100
68
58
76
25
85
59
76
25
42
84
58
41
41
50
59
60
83
84
69
59
58
78
76
49
67
59
33
42
68
41
58
42
49
58
33
67
83
41
50
25
24
66
26
41
25
8
8
8
25
8
41
84
49
50
66
33
59
34
65
49
41
42
50
68
25
58
58
8
41
49
58
25
41
42
51
66
50
85
76
75
82
17
41
75
67
75
83
50
50
58
42
67
42
50
44
42
59
50
33
66
""
41
33
66
120
100
67
58
50
75
59
66
41
52
41
67
69
84
67
58
41
50
42
33
42
41
24
58
25
50
88
49
49
50
17
59
67
67
59
25
41
50
49
49
33
66
41
50
33
51
33
""
50
42
58
85
58
76
67
67
42
41
49
42
66
75
67
59
33
58
67
49
34
33
49
49
43
25
41
34
75
42
35
50
50
57
41
41
66
41
41
41
25
42
34
58
67
8
16
24
33
24
16
75
16
50
59
58
49
50
43
33
49
50
50
42
19
