P2P
358
347
327
316
276
186
271
348
396
420
394
437
396
389
405
377
378
378
363
368
408
397
406
433
449
423
419
395
435
431
411
418
453
410
399
404
385
408
393
389
360
424
404
402
415
395
445
374
405
358
322
308
312
343
283
222
196
308
345
374
390
387
404
376
400
376
409
379
361
345
343
368
368
366
367
354
359
383
379
375
455
431
390
383
397
394
355
408
375
350
324
287
314
351
314
323
321
324
319
334
334
298
285
308
296
292
280
281
306
311
220
215
278
283
317
321
334
306
329
314
314
281
316
303
313
293
343
343
327
361
359
498
513
539
532
601
578
564
561
557
489
473
471
510
442
529
543
544
595
624
599
776
710
599
553
588
526
650
648
587
550
393
477
624
663
742
731
764
789
1030
719
876
929
1076
927
1023
1025
840
840
874
933
1014
1028
1021
1024
1156
1121
1087
1187
1201
1247
1355
1269
1172
1299
1396
857
1228
1425
1504
1494
1453
1288
1431
1455
1336
1322
1275
1189
1201
1195
1199
1328
1301
1290
1068
672
1381
1586
1705
1682
1577
1504
1411
1446
1364
1140
1304
1482
1485
1436
1344
1380
1398
1371
1625
1646
1663
1606
1555
1662
1611
1490
1433
1281
1424
1410
1393
1042
1274
1538
1451
1371
1468
1356
1371
1312
1355
1463
1584
1496
1391
1416
1288
1143
1157
1178
562
1451
1484
1411
1416
1365
1285
1163
1547
1446
1411
1236
1107
1247
1292
1180
1029
883
940
1052
897
930
932
902
828
930
850
849
1173
926
834
688
760
704
596
793
768
660
657
632
704
648
722
652
619
659
642
634
579
516
364
414
658
709
748
755
733
757
749
711
583
632
636
585
628
683
645
701
553
601
565
711
724
818
810
881
888
834
879
864
832
776
834
796
758
708
411
815
819
842
763
737
770
769
814
787
811
825
886
796
912
813
728
684
636
414
641
888
968
869
847
814
762
1077
882
865
689
853
880
863
804
807
727
885
1033
1092
1702
2876
2512
1814
2577
1575
1601
1209
1127
1176
873
815
823
1043
967
870
781
641
586
563
596
497
510
555
562
523
582
567
512
453
268
489
559
626
606
583
482
808
536
509
471
497
404
532
592
587
498
433
533
574
627
631
513
748
583
542
473
649
500
613
675
450
475
444
317
494
518
692
833
631
607
580
587
658
630
563
514
533
458
430
251
240
278
321
368
410
419
432
448
427
429
405
417
534
414
508
513
467
425
457
408
447
382
651
556
471
422
391
391
405
416
387
399
422
460
478
341
357
424
518
538
834
519
527
708
995
549
509
447
379
426
454
386
359
357
275
328
394
424
409
398
387
416
365
472
387
324
294
355
351
338
370
326
314
321
301
300
304
314
287
273
276
295
329
305
342
353
316
267
261
327
294
310
322
304
310
316
325
323
306
293
273
271
267
275
249
191
281
319
328
354
317
327
295
286
263
300
301
298
317
362
335
332
266
287
328
322
297
304
366
292
310
291
263
304
265
261
264
277
275
255
220
278
285
282
286
280
273
273
263
257
220
189
191
217
228
187
190
242
272
266
296
296
291
282
264
265
257
258
256
219
200
