智能化
""
41
16
8
8
8
16
42
24
25
16
24
51
33
8
41
41
25
25
8
49
34
17
42
8
25
""
8
""
8
33
16
""
16
25
33
16
25
26
24
16
34
57
33
25
33
41
24
24
34
42
25
8
8
8
16
8
33
41
16
41
25
8
34
8
25
25
18
33
25
8
42
33
42
33
59
8
16
8
25
33
25
9
16
16
33
33
33
16
33
41
17
16
24
24
33
16
41
42
34
33
24
8
42
33
16
25
33
8
8
""
""
25
24
51
41
50
34
24
33
17
17
25
24
34
34
25
50
25
8
24
17
8
74
41
24
41
50
33
41
41
58
58
41
42
26
58
33
33
66
25
17
33
24
8
82
34
24
24
25
8
8
24
16
33
24
33
57
33
49
33
17
41
42
25
25
41
41
34
33
17
17
24
24
8
8
33
16
33
16
25
42
34
67
33
33
25
17
33
67
66
50
26
74
33
41
57
58
17
43
42
50
25
33
33
33
8
16
59
58
33
33
41
41
58
67
60
66
71
67
58
66
69
67
67
70
69
83
92
68
68
78
84
68
44
78
75
72
58
79
60
85
91
76
84
84
68
83
42
75
77
58
76
61
50
42
24
58
34
42
33
60
51
41
33
25
68
74
66
51
41
33
59
75
76
76
58
41
58
59
75
43
51
57
33
41
41
67
49
59
58
66
58
50
66
58
42
74
59
50
43
33
50
50
74
50
58
16
17
41
33
66
60
75
83
66
77
69
42
33
41
83
93
66
66
50
49
57
50
83
76
67
33
84
91
59
58
74
67
58
58
77
94
50
50
51
83
57
93
75
75
89
84
93
91
76
58
68
58
67
82
51
24
58
25
50
75
75
101
67
68
75
75
66
92
95
84
86
68
67
66
93
67
59
75
92
75
74
83
59
66
66
66
58
60
50
79
76
51
67
82
67
88
59
49
76
74
75
58
94
76
58
42
24
49
67
66
86
101
103
85
68
85
85
76
59
121
94
101
101
59
76
93
101
59
51
75
33
59
67
68
92
58
68
58
76
67
41
86
68
93
68
74
92
94
85
93
86
84
94
76
67
51
41
33
52
101
103
84
68
84
123
94
92
76
91
102
77
101
77
68
84
109
93
86
59
84
66
108
104
102
105
94
88
94
78
84
52
100
42
83
103
68
111
103
103
111
104
106
104
114
85
114
116
103
67
94
68
8
34
102
105
113
95
108
108
114
94
104
93
58
111
95
86
94
101
95
102
102
101
76
85
83
76
110
76
85
84
87
94
110
101
83
94
103
103
75
112
117
89
88
93
114
81
102
92
67
67
42
25
91
95
110
115
109
98
105
102
101
123
102
86
112
105
101
112
85
111
92
112
93
102
76
67
92
70
101
94
121
91
88
96
70
77
99
92
93
63
95
93
100
121
94
101
91
41
66
67
76
50
25
101
101
102
102
94
101
102
60
109
93
86
92
78
71
