众筹
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
8
""
""
""
9
""
8
16
25
""
""
""
8
""
""
""
""
16
8
8
8
8
8
16
8
8
""
8
8
8
""
8
8
33
""
16
58
33
24
16
41
24
8
8
25
59
42
17
8
8
17
16
33
8
""
33
42
33
25
25
33
33
45
25
26
17
8
8
8
26
33
67
8
33
25
25
52
68
42
33
66
58
59
75
76
84
84
59
67
67
86
95
85
72
44
84
100
76
69
68
50
85
66
58
66
57
82
77
75
50
50
59
52
34
33
57
25
59
41
25
41
16
34
67
34
67
41
33
68
33
59
66
34
25
50
58
51
33
16
42
24
25
66
42
33
16
81
69
68
87
56
51
34
25
33
41
58
16
41
49
49
33
57
16
17
24
24
16
33
8
17
33
24
33
""
50
41
57
58
41
50
24
67
49
16
41
16
33
42
41
41
83
68
58
24
18
100
74
17
50
42
66
50
49
26
16
74
83
54
75
49
67
58
50
58
8
50
42
8
33
8
49
49
25
8
8
41
33
79
109
52
33
33
41
25
33
57
41
33
41
24
42
33
17
25
25
16
8
25
8
25
57
16
33
16
""
25
41
41
41
33
8
16
16
16
57
33
17
25
8
""
8
24
16
8
17
16
8
41
33
8
""
33
24
25
16
8
8
24
25
8
16
8
8
33
""
24
8
16
""
""
8
8
8
16
9
16
8
41
33
16
25
16
41
8
25
8
25
16
""
8
9
""
16
""
8
33
51
""
17
""
8
16
19
16
25
25
""
8
""
25
25
8
16
8
26
""
""
8
16
17
8
8
8
16
""
""
""
8
8
33
16
""
""
8
""
""
8
""
16
""
8
16
25
8
25
""
""
24
8
""
8
8
16
8
16
16
8
8
16
16
8
""
8
25
""
8
""
8
""
8
8
""
""
16
""
41
24
8
8
16
16
16
8
8
""
8
""
16
16
16
8
8
""
8
""
""
""
""
8
""
""
""
""
8
8
""
""
16
16
8
8
25
24
8
16
8
""
8
""
16
""
""
""
26
""
8
8
""
33
16
25
34
8
8
8
24
8
8
16
""
8
8
8
""
""
8
""
""
""
""
""
""
""
""
8
8
""
""
""
8
""
""
""
17
""
""
