流计算
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
8
16
""
""
""
""
8
""
""
""
""
8
8
""
""
""
""
""
8
""
""
""
8
8
""
8
8
""
""
8
8
""
""
""
8
""
""
8
8
16
""
8
""
""
""
""
""
""
""
""
""
""
8
""
8
16
""
16
""
""
16
8
8
""
""
8
17
8
8
""
8
25
""
""
""
""
""
8
""
8
""
""
""
9
8
24
8
8
""
""
8
24
""
""
""
16
8
8
""
""
25
17
8
8
8
8
""
""
8
8
9
""
8
8
""
""
""
""
""
""
""
""
""
8
""
8
8
8
""
16
24
""
""
8
""
16
8
""
""
9
8
""
8
8
8
25
""
8
25
8
""
""
8
8
""
""
""
8
""
""
""
16
9
8
24
""
""
""
""
""
8
33
16
24
""
8
""
8
24
8
""
""
8
16
""
16
""
""
""
8
24
8
8
8
""
8
8
33
25
""
8
8
8
17
""
16
8
16
8
""
25
17
8
16
""
24
""
17
8
8
""
""
17
8
8
8
25
""
8
""
24
""
""
16
""
9
24
8
16
16
16
8
16
16
16
""
16
8
33
50
8
17
16
25
33
16
26
8
16
8
8
""
33
25
17
33
17
16
17
33
17
16
34
33
17
17
41
33
33
16
26
17
25
33
8
17
24
34
33
""
8
16
17
33
34
17
16
33
26
17
17
16
""
17
33
24
25
24
17
25
17
25
41
8
33
33
25
25
24
9
16
34
50
16
74
8
41
33
24
41
34
34
24
8
33
25
49
8
42
42
66
34
34
25
49
50
33
24
49
8
9
25
25
25
50
33
16
33
33
24
33
17
25
58
75
49
34
17
26
34
33
42
50
41
33
""
8
8
18
41
50
49
43
33
33
33
16
52
25
26
16
50
8
33
33
8
24
24
25
25
25
49
8
58
33
25
16
16
33
17
35
33
33
25
25
16
8
16
33
25
17
49
41
8
33
25
33
16
16
""
""
16
17
33
25
8
43
8
33
41
41
17
25
41
16
41
16
24
19
58
52
25
8
8
8
""
8
""
41
16
8
17
24
8
""
9
25
41
25
16
16
41
33
25
42
19
9
8
41
33
""
""
24
8
8
33
33
25
8
25
8
25
16
34
16
33
33
8
""
16
25
16
16
24
33
8
17
""
""
8
33
8
16
17
8
8
8
33
16
8
42
25
34
25
17
25
24
17
8
33
24
8
8
8
8
""
43
""
8
33
""
35
8
17
24
25
10
