流计算
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
8
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
8
""
""
8
8
""
""
8
""
""
8
""
""
""
""
""
""
""
8
8
""
""
8
""
""
""
""
""
""
""
8
""
8
""
""
""
""
8
""
8
""
""
16
""
""
""
""
""
8
""
""
8
16
16
""
8
8
""
""
8
""
""
""
""
""
""
""
16
""
""
""
""
""
""
""
""
24
8
8
""
""
8
""
""
""
8
8
8
""
17
""
""
""
""
""
8
8
""
""
9
""
8
""
""
""
8
""
""
""
""
""
8
""
16
""
8
""
""
8
8
""
""
""
""
""
""
""
""
""
""
8
""
8
16
8
8
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
8
8
""
8
""
""
""
""
""
""
17
8
""
8
""
""
""
8
""
""
""
""
8
""
""
""
""
""
25
""
""
16
8
8
""
16
8
16
8
""
""
""
16
""
""
8
8
8
""
16
17
17
""
""
""
8
""
""
""
16
9
""
""
16
8
25
""
17
""
33
16
8
17
8
""
16
8
17
""
8
""
""
""
16
""
""
17
8
8
""
16
""
42
35
8
24
8
8
""
""
17
24
16
""
8
8
""
8
8
17
8
8
""
""
8
25
17
""
8
""
41
""
17
8
16
33
8
33
17
8
33
8
8
16
16
17
17
33
25
""
24
25
16
8
17
17
17
16
16
16
17
8
25
17
8
9
8
""
8
8
""
16
8
17
16
8
25
25
8
25
25
8
25
25
8
""
8
16
17
8
""
""
8
8
25
25
8
16
41
16
8
25
8
33
8
16
33
33
25
17
18
16
8
16
17
""
24
16
16
8
8
24
""
""
33
16
8
24
8
16
16
""
24
8
17
17
25
9
16
""
""
16
8
""
25
16
""
""
""
24
""
8
17
16
24
17
16
8
""
8
24
17
17
""
16
8
16
24
8
8
8
8
""
8
8
8
16
25
16
""
""
""
17
24
20
16
""
24
8
8
""
16
9
""
8
8
8
""
8
""
17
25
8
25
17
25
8
8
17
8
""
25
""
17
8
16
8
""
8
17
""
8
8
9
24
8
8
""
8
8
""
""
8
8
16
17
8
""
8
""
8
8
8
""
8
16
""
8
8
8
""
""
17
8
8
16
16
8
8
16
""
33
10
