智能化
""
41
33
24
25
8
16
41
25
25
34
25
33
33
17
49
25
33
51
26
33
52
33
50
33
25
26
17
25
41
17
33
25
34
50
17
42
8
16
25
17
34
26
42
24
42
33
34
43
33
34
17
25
16
24
""
8
26
33
50
25
33
33
33
34
33
43
33
33
41
50
59
42
41
49
41
17
25
41
33
9
25
33
17
33
17
25
41
16
16
33
34
16
24
33
33
50
33
24
41
34
42
42
25
33
36
24
49
25
8
16
17
16
42
33
41
25
43
26
41
25
41
24
16
33
33
34
42
17
17
24
33
33
57
58
41
41
24
25
49
68
57
33
41
24
41
33
50
58
50
41
17
50
26
33
""
34
24
26
41
25
25
16
24
74
51
51
33
25
55
50
35
33
58
49
33
33
50
41
41
42
66
57
24
41
50
24
33
25
58
25
33
66
24
16
8
8
49
25
50
74
41
43
41
33
33
66
49
51
17
50
50
33
33
49
""
""
49
49
67
42
76
42
25
50
92
52
58
85
75
86
96
95
79
80
86
69
63
83
72
86
73
90
78
71
113
97
93
76
60
77
84
34
95
104
115
76
70
84
100
60
94
79
84
68
68
49
58
84
85
62
66
76
92
60
60
52
61
42
68
84
85
59
87
77
60
77
76
58
77
76
91
67
50
75
74
83
75
60
61
34
34
104
76
84
93
33
60
75
100
49
58
67
57
68
42
35
8
25
49
67
75
68
83
84
67
93
111
68
93
50
33
77
85
102
59
83
117
58
52
93
67
76
67
68
76
92
92
92
85
84
93
74
41
84
77
112
105
78
92
85
102
105
109
109
93
85
103
75
78
58
66
66
58
78
111
94
117
86
76
114
94
71
86
102
93
103
94
112
78
95
93
84
69
68
112
76
68
93
92
68
87
101
91
85
67
100
105
119
93
95
88
103
114
93
95
68
88
50
102
58
94
42
25
49
94
86
118
108
111
116
77
75
113
88
58
95
113
93
87
93
103
103
87
77
93
78
86
94
84
93
59
111
79
94
78
105
58
102
113
84
111
114
87
113
90
115
85
95
86
85
105
85
25
66
66
92
60
121
86
95
102
103
103
102
102
122
86
94
105
86
109
103
95
86
70
93
112
85
114
85
84
97
96
102
106
112
112
103
84
113
105
96
113
105
112
123
125
121
96
96
111
94
96
100
69
94
85
33
85
104
113
123
115
115
97
106
87
114
97
93
126
111
122
96
95
113
123
112
112
104
106
103
75
94
76
87
85
101
103
94
102
78
103
106
105
112
94
104
106
106
114
113
112
94
95
110
87
67
58
101
115
98
114
114
106
120
114
87
123
119
113
93
108
112
107
86
95
95
120
114
94
119
102
95
110
95
85
95
103
87
112
119
85
100
104
114
97
124
103
94
108
122
108
100
76
52
58
85
58
25
101
123
122
125
119
106
125
122
107
101
121
114
87
82
