直销银行
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
9
""
""
""
41
33
50
33
16
16
24
16
8
""
16
16
""
25
""
""
""
""
""
""
16
8
17
51
24
33
16
24
24
34
41
50
33
49
33
17
16
8
41
16
24
25
16
8
""
42
25
34
42
33
24
33
25
16
33
49
33
42
33
66
76
25
65
67
58
33
33
41
42
41
17
34
41
8
58
50
41
42
68
42
59
33
49
25
49
33
24
67
33
42
17
66
42
61
50
65
34
33
66
71
76
9
57
24
24
33
33
50
16
60
34
24
122
92
91
42
65
75
33
41
41
82
42
24
8
58
66
42
58
66
66
67
33
75
25
33
24
42
49
50
34
24
16
67
49
49
41
17
41
33
41
50
33
58
41
16
50
33
""
41
16
42
33
""
16
41
42
25
41
41
8
67
66
42
8
""
49
75
50
57
33
51
42
25
57
66
25
49
42
42
25
24
16
58
34
82
25
77
33
41
24
33
42
66
67
65
66
67
65
25
8
24
66
33
41
66
52
76
33
86
58
76
50
66
59
76
86
51
76
41
41
42
67
75
42
34
50
42
25
41
33
41
58
25
42
50
41
41
25
50
58
41
26
50
41
50
25
33
33
49
24
16
8
8
16
50
25
16
24
17
8
25
49
33
8
17
25
50
""
8
8
8
25
41
17
""
16
42
""
24
25
8
16
41
24
16
33
17
24
8
16
""
16
25
17
""
25
25
16
16
8
16
16
8
8
16
24
25
8
25
16
33
42
33
8
8
25
25
33
24
16
""
16
8
24
17
16
49
8
25
16
8
""
33
""
8
8
""
24
16
25
""
16
16
""
8
24
""
16
16
""
16
8
8
""
8
""
8
24
""
16
33
8
9
42
16
50
25
35
42
67
58
52
25
16
17
8
25
50
24
""
16
""
8
8
8
25
8
16
""
16
""
""
8
8
8
8
17
8
""
8
""
""
""
16
8
8
25
""
8
16
25
""
""
""
""
""
""
16
16
""
17
8
16
8
8
""
33
16
8
8
16
17
16
25
16
16
17
33
8
8
24
8
""
16
25
""
8
33
8
41
24
24
16
25
""
8
16
33
8
""
""
25
33
8
""
16
16
16
16
8
""
16
""
16
8
""
""
""
8
16
""
""
8
8
17
""
16
8
8
8
""
