P2P
822
631
659
661
645
455
616
718
778
808
746
786
767
738
782
768
764
717
799
775
784
832
782
860
873
862
875
866
888
882
865
876
886
863
869
847
829
862
831
859
860
872
858
849
868
859
873
844
832
796
740
709
734
740
744
626
524
703
785
798
829
841
853
808
836
790
849
792
811
782
798
790
787
793
795
834
838
846
848
833
889
881
871
863
880
856
825
853
821
727
674
653
775
742
693
710
731
669
661
629
660
588
563
605
581
600
585
637
692
748
622
585
667
657
669
707
699
676
734
644
651
604
732
663
680
678
712
735
814
821
795
1023
1057
1061
1055
1084
1017
1026
1020
1001
913
872
866
780
1004
833
817
808
870
827
870
970
878
770
781
780
784
1020
1004
991
962
756
873
925
946
1032
1005
1013
1095
1170
960
1173
1240
1378
1322
1256
1271
1220
1264
1265
1274
1377
1378
1345
1421
1398
1426
1417
1486
1533
1540
1571
1579
1517
1553
1613
1502
1547
1632
1733
1747
1661
1541
1646
1703
1529
1658
1605
1564
1592
1580
1578
1745
1585
1519
1381
1156
1597
1688
1729
1751
1682
1668
1627
1666
1586
1474
1501
1665
1609
1546
1508
1620
1645
1544
1715
1709
1778
1748
1665
1753
1613
1517
1536
1480
1529
1507
1378
1281
1352
1479
1431
1314
1428
1333
1474
1419
1401
1529
1677
1543
1520
1463
1378
1158
1251
1242
734
1306
1385
1342
1431
1420
1320
1223
1466
1438
1457
1438
1226
1306
1309
1241
1125
1045
1068
1168
982
1020
1022
1051
959
1127
1002
1056
1258
924
868
796
864
854
729
849
857
762
733
740
753
769
765
776
689
783
735
752
680
599
495
605
808
786
798
802
846
850
889
793
691
753
762
732
776
828
800
876
742
829
808
911
956
1006
1044
969
1081
1082
1218
1175
1061
944
956
972
900
850
695
931
890
850
828
808
846
888
901
851
893
876
956
870
957
912
816
714
744
570
801
950
1056
972
965
891
843
1075
930
910
766
920
942
951
907
929
816
938
1000
1471
2233
3591
3116
2392
3190
1714
1753
1463
1382
1238
1049
983
921
1201
1203
1086
1004
894
694
637
623
596
583
688
710
681
744
658
603
608
468
646
664
827
744
682
568
890
630
634
554
599
519
627
722
715
606
537
672
692
721
739
610
783
656
632
542
609
517
681
716
516
503
487
414
527
548
773
694
700
638
671
664
753
724
715
575
639
541
472
333
343
395
423
489
575
561
532
566
595
539
515
520
605
510
610
647
615
546
601
540
545
492
816
703
566
507
495
492
480
473
463
479
467
525
546
439
446
477
553
570
929
563
570
775
985
601
534
509
442
464
467
402
392
389
328
379
433
443
442
418
407
515
405
534
397
355
356
371
380
385
386
366
348
366
341
329
339
343
334
320
309
331
390
324
408
415
371
313
295
334
323
328
340
340
347
336
337
341
334
349
322
312
309
295
270
251
342
356
368
382
363
386
369
357
330
351
342
331
318
406
367
385
324
336
374
358
341
331
426
328
331
320
303
327
291
306
307
310
290
278
256
282
305
301
283
274
292
288
281
283
242
207
213
247
254
212
215
254
270
291
301
314
315
300
286
258
295
268
281
248
245
