分布式
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25
""
""
""
""
""
""
8
""
""
""
""
""
8
""
""
8
16
8
8
8
25
16
60
""
8
16
""
""
9
8
""
""
""
8
8
""
""
""
9
""
""
""
""
16
""
""
8
""
""
""
""
""
""
""
""
""
""
""
16
8
8
""
""
""
8
""
""
8
""
""
""
""
""
""
""
""
8
""
""
""
""
""
8
""
""
""
8
9
""
""
""
""
""
9
""
""
8
""
""
""
""
""
""
""
""
""
8
""
8
""
8
35
41
25
""
24
8
16
""
8
16
""
16
8
8
8
8
""
8
8
""
""
16
""
""
16
9
""
""
8
16
8
8
""
8
16
8
8
8
8
""
8
8
16
8
16
8
16
8
""
17
""
25
16
33
8
8
8
8
8
33
8
8
""
24
16
16
16
""
16
24
16
8
""
""
8
16
""
16
17
9
16
""
""
16
16
8
8
8
""
33
8
8
16
24
33
33
33
17
33
33
25
8
33
8
17
8
24
24
8
16
8
8
17
49
16
16
33
41
24
17
33
16
33
25
16
41
33
""
25
58
77
59
33
59
33
33
41
67
8
50
25
26
49
67
33
49
50
57
41
41
50
50
41
41
49
25
25
41
8
65
8
41
33
41
57
25
16
25
41
""
33
25
41
17
50
16
17
8
8
33
41
58
41
50
42
49
59
50
74
25
33
33
42
59
43
49
33
49
42
33
33
24
33
49
50
33
41
58
57
24
24
33
16
41
16
16
83
41
25
25
42
24
41
8
33
41
17
33
""
""
8
25
24
41
49
24
17
33
41
33
58
42
""
24
58
50
25
8
33
41
16
17
17
16
8
49
41
33
41
58
42
42
34
34
25
24
67
41
58
41
49
33
50
24
67
50
41
49
58
41
57
41
50
25
50
57
41
67
75
67
49
25
42
50
49
41
33
33
34
66
41
41
17
17
25
16
41
8
33
41
41
33
41
59
71
49
50
17
16
41
58
49
16
17
33
50
59
58
58
66
57
41
25
25
""
24
33
42
41
33
42
34
59
33
41
50
49
33
41
50
25
25
42
24
49
42
8
17
33
33
9
25
24
""
67
34
33
41
57
41
50
33
16
41
16
33
9
25
25
41
33
16
41
33
8
17
17
41
17
62
41
41
51
49
50
24
42
83
8
29
