点对点网络
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
16
8
8
17
8
25
33
""
24
8
""
8
33
17
25
25
42
8
33
25
25
17
8
24
16
33
17
8
8
""
""
33
""
16
""
8
""
""
""
8
17
24
25
25
""
16
17
25
16
""
""
8
""
8
8
""
8
""
16
24
8
""
8
8
17
""
8
""
8
""
8
8
""
8
8
""
8
""
""
9
""
8
""
8
17
8
8
""
""
8
""
8
8
""
""
""
""
""
""
""
""
""
""
""
8
""
8
""
8
""
8
""
""
""
""
8
""
8
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
9
""
""
""
8
""
8
""
""
""
""
""
8
""
16
""
8
8
""
""
""
""
""
""
""
16
""
""
""
""
""
""
""
""
""
""
""
""
""
16
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
16
""
""
""
8
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
8
""
""
""
""
""
""
8
""
""
8
""
""
8
""
""
""
16
""
8
""
""
8
""
""
""
""
9
17
8
17
8
""
8
8
8
8
""
""
8
""
""
""
""
""
""
""
""
""
""
8
""
8
""
""
""
""
8
8
""
""
8
8
""
8
""
""
""
""
""
8
""
""
""
""
""
17
""
""
""
""
""
8
8
52
16
8
8
8
""
25
25
""
17
25
17
16
16
""
""
26
8
8
8
17
8
8
8
17
9
9
17
16
""
8
""
""
8
""
16
""
""
""
16
""
8
8
8
16
25
8
8
8
16
""
16
16
16
8
16
8
""
8
""
16
""
""
""
""
""
8
""
""
16
8
16
24
""
16
17
""
16
24
17
16
25
16
""
16
""
8
8
8
""
8
8
8
""
""
8
""
""
""
""
8
8
""
""
8
16
""
""
""
""
8
8
""
17
41
24
8
8
8
24
16
8
""
""
""
""
8
""
""
8
""
""
""
8
""
8
8
16
""
8
""
17
8
8
""
""
""
""
""
""
17
""
16
""
""
8
8
8
16
""
""
17
8
17
16
16
8
""
8
""
""
8
8
""
8
24
""
""
""
""
8
8
8
""
8
""
8
9
""
""
8
8
""
""
""
16
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
8
""
8
""
""
""
16
""
""
""
""
8
16
""
""
