P2P
""
8
41
16
41
17
16
50
43
34
25
24
25
17
25
16
24
33
17
25
8
33
8
16
24
41
8
17
17
33
24
33
24
25
8
42
43
51
25
34
24
41
41
24
59
42
16
42
59
33
26
33
24
8
25
33
42
25
24
51
34
42
34
33
43
58
33
25
51
49
42
41
33
33
58
43
42
49
51
51
41
42
50
50
33
50
34
33
42
26
51
43
58
41
50
42
34
49
33
51
43
42
25
41
33
25
42
41
17
41
33
34
61
42
33
49
51
34
43
33
17
43
34
33
33
42
34
50
41
33
41
42
41
26
42
51
33
42
25
50
59
52
60
52
60
59
43
60
59
50
34
43
33
59
43
51
26
43
51
42
33
33
33
42
43
51
35
43
52
63
34
61
59
60
62
60
44
51
43
52
51
51
42
57
52
63
51
61
51
43
42
52
61
53
63
62
64
63
57
62
65
63
63
63
63
58
53
54
64
72
68
62
63
52
52
52
61
63
63
66
67
55
67
64
65
64
62
63
67
64
69
55
64
62
64
82
70
77
75
71
69
82
73
86
83
86
74
70
58
73
77
69
67
69
72
69
68
70
72
71
68
67
72
58
64
54
62
61
60
65
61
63
64
67
64
64
68
62
63
60
63
62
54
63
63
64
61
55
60
51
52
43
61
50
60
52
60
42
61
51
54
60
60
61
44
51
59
52
53
60
52
58
59
59
51
42
49
33
33
34
25
42
50
59
51
49
35
50
42
51
42
43
53
59
59
51
33
43
50
68
78
59
85
77
99
91
84
82
102
91
98
100
112
85
113
111
112
97
95
84
102
110
120
106
94
86
95
94
75
51
68
58
58
33
67
94
84
85
58
42
103
78
95
83
49
67
90
76
91
85
101
92
75
113
142
144
126
248
164
139
129
135
139
92
116
111
123
105
105
121
85
92
92
76
51
77
109
93
85
103
85
91
75
41
75
42
67
94
77
75
89
78
101
94
59
67
41
51
84
83
90
59
51
67
76
66
59
66
42
41
66
50
51
44
74
58
57
69
52
67
57
52
58
74
67
76
50
84
68
58
91
67
66
24
8
33
16
33
25
66
50
33
74
50
50
42
67
26
57
33
33
43
57
""
49
42
59
42
58
41
41
41
41
33
25
16
51
25
50
24
33
33
66
25
52
33
41
75
51
57
42
33
49
50
42
33
8
25
24
16
49
42
33
33
43
25
25
84
58
65
50
66
33
25
25
33
8
57
25
33
17
33
""
16
41
16
24
25
25
41
33
49
41
8
33
8
34
16
33
16
8
8
41
50
16
8
16
17
16
25
41
17
25
16
24
59
41
17
16
16
41
25
41
50
17
25
8
16
8
8
24
33
50
16
""
25
33
16
33
16
17
""
24
33
25
16
25
16
33
25
33
33
41
17
""
17
33
41
8
8
24
8
33
24
41
33
33
57
16
17
33
33
33
17
48
