智能化
""
8
25
17
16
""
16
16
33
33
42
33
33
24
17
43
33
17
41
8
17
33
41
8
25
42
24
25
16
17
33
25
24
33
16
25
24
42
16
""
9
8
8
25
26
33
42
16
25
24
33
33
33
8
24
8
8
16
24
25
41
33
33
17
41
33
24
8
42
19
17
25
24
50
33
34
41
33
8
8
26
25
25
8
""
25
16
8
16
33
17
25
""
16
25
8
33
25
25
34
8
33
25
42
25
33
16
25
25
17
8
8
33
34
41
50
41
33
33
41
33
49
33
41
33
25
24
50
25
24
33
17
24
33
33
24
16
8
42
41
41
8
25
33
41
43
33
33
33
41
33
58
33
25
8
41
16
24
25
25
24
8
8
34
33
59
24
49
41
41
49
51
33
58
49
41
50
57
41
49
49
58
66
25
24
41
16
33
34
24
67
16
42
24
34
18
8
17
49
50
34
33
33
41
16
42
8
33
35
24
24
49
33
49
33
25
8
8
41
33
26
24
33
33
33
41
33
50
17
42
67
51
51
42
78
69
67
33
67
43
61
76
44
53
51
59
42
66
8
51
50
25
33
52
92
75
41
67
51
66
42
66
43
51
59
34
33
33
57
59
18
33
42
33
58
50
33
33
42
52
59
42
58
42
41
83
42
50
67
59
41
33
41
50
16
33
42
42
58
26
58
41
49
49
41
17
33
49
58
66
42
33
8
25
24
50
16
33
33
41
43
42
58
33
49
75
8
33
42
25
33
42
59
41
42
41
25
41
77
84
82
50
42
33
42
50
50
67
24
49
58
82
49
""
76
75
50
58
59
51
51
50
66
25
58
16
66
58
57
33
59
25
""
16
66
92
67
59
59
66
69
75
93
91
101
86
85
93
76
59
68
66
76
76
50
58
41
57
74
50
42
42
66
83
42
8
68
50
72
51
58
77
49
84
91
76
74
68
42
76
49
49
49
24
34
60
52
51
69
85
84
87
86
102
120
75
101
94
76
67
67
59
58
68
76
61
67
58
41
83
58
42
68
69
50
83
66
25
75
67
99
75
85
88
76
93
41
75
42
50
73
51
33
8
""
24
41
41
67
51
67
68
59
99
50
42
50
25
51
50
24
68
67
75
58
25
66
49
84
83
75
50
58
59
59
76
74
93
59
52
58
69
43
85
51
83
66
108
50
78
77
66
50
68
59
84
59
58
33
26
50
101
85
109
94
69
42
84
59
67
51
77
94
78
67
95
75
67
61
41
66
66
24
25
66
58
34
67
84
74
58
66
25
84
76
75
59
75
67
61
117
92
60
74
91
58
65
33
58
25
75
75
75
84
68
67
77
67
75
84
93
83
82
94
42
51
68
94
58
85
93
49
67
58
76
76
43
59
51
67
79
66
86
76
34
59
100
95
77
68
59
91
33
59
33
18
49
58
34
25
33
68
84
59
86
84
76
78
68
67
83
93
75
66
29
