数字货币
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
9
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
8
""
""
24
42
27
38
44
68
43
80
60
34
8
17
""
16
8
""
8
24
70
33
""
16
24
8
24
""
8
16
9
""
""
""
8
8
8
""
8
8
""
""
17
""
8
""
8
8
8
8
""
""
8
8
16
16
16
""
8
""
24
""
""
57
33
24
8
33
16
""
33
25
16
""
8
50
42
16
33
25
58
42
42
59
53
60
42
51
16
16
25
24
34
35
34
49
50
42
25
24
42
24
9
25
16
60
41
49
33
""
8
25
""
49
50
16
""
16
41
67
17
34
66
60
50
42
76
34
33
52
59
67
59
76
26
50
50
51
51
50
51
59
67
67
68
61
50
33
49
49
119
102
119
99
75
17
26
67
51
34
25
24
49
61
33
25
60
33
43
51
51
42
49
41
49
17
25
42
8
49
42
16
33
33
34
33
27
25
51
50
18
26
52
64
62
61
60
54
52
68
41
60
50
34
52
41
51
59
60
52
50
44
77
50
68
62
71
107
87
69
75
61
34
42
50
67
42
67
33
25
25
33
34
50
58
42
69
50
42
41
70
149
144
116
129
93
95
92
73
96
79
62
80
97
92
91
75
126
121
135
119
120
130
130
131
93
114
137
98
127
119
96
104
112
93
91
90
108
91
99
104
88
68
86
61
74
90
100
79
102
100
98
94
107
98
85
97
119
104
107
90
78
86
59
67
58
78
51
69
85
50
62
88
81
67
79
107
63
85
83
113
93
58
103
78
92
78
44
81
93
93
108
91
78
87
88
117
121
99
92
63
98
94
94
94
92
67
45
76
77
79
94
59
42
76
34
46
77
59
45
85
67
42
67
51
53
76
61
87
68
58
68
66
78
52
51
33
43
67
50
42
41
16
49
51
50
60
41
25
59
49
52
34
36
34
49
51
70
73
85
70
