金融科技
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
8
""
""
8
""
""
""
""
8
""
8
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
16
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
8
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
16
""
""
""
""
""
""
""
""
8
8
8
8
""
""
""
""
17
17
16
8
16
""
""
""
""
8
8
8
""
""
8
8
16
""
8
8
""
8
""
17
8
8
""
""
33
24
16
""
8
16
8
24
58
51
35
67
33
16
41
16
17
16
33
24
24
""
""
16
42
24
""
""
34
33
""
8
24
25
8
17
8
33
24
8
24
25
67
24
42
24
50
33
25
16
24
33
49
58
58
35
41
33
101
51
25
16
42
33
8
25
50
66
78
41
41
33
17
42
41
33
24
24
16
25
33
25
49
42
51
75
33
33
41
68
33
33
58
49
42
25
33
41
49
66
75
83
67
83
33
74
58
33
42
25
75
93
84
42
66
68
77
94
67
33
50
67
50
57
25
58
25
16
66
41
74
77
93
68
68
50
58
41
35
25
42
59
62
66
41
58
75
71
42
50
77
59
68
73
50
69
26
77
59
70
84
41
79
84
69
59
62
59
51
57
51
78
58
8
18
25
42
41
41
33
33
35
52
82
80
68
63
61
96
51
102
84
75
104
109
69
75
103
67
91
72
101
77
121
150
70
58
116
79
96
111
97
124
106
102
107
106
113
115
123
115
129
107
126
121
95
107
124
106
87
76
66
59
69
120
112
76
109
67
75
67
126
86
33
84
89
94
82
111
113
88
135
166
86
84
78
93
101
60
84
71
79
85
94
88
109
91
89
96
102
113
78
103
67
87
68
92
57
58
67
67
59
42
33
59
83
75
85
81
89
95
68
92
77
95
94
90
97
102
112
58
96
73
155
240
103
95
116
84
104
79
95
105
101
87
72
116
108
109
118
77
98
95
95
126
110
99
76
77
58
76
77
70
76
60
68
68
92
70
79
98
99
107
86
96
81
91
84
89
