流计算
""
""
""
""
""
""
""
""
8
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
8
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
8
""
""
8
""
""
""
""
""
""
""
8
""
""
""
""
8
""
8
""
""
""
""
8
8
""
""
""
""
""
8
""
""
""
""
8
""
""
""
""
""
""
8
""
8
""
""
8
""
""
9
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
8
""
""
""
""
""
""
""
8
8
""
8
8
""
""
8
8
""
8
""
""
""
""
8
""
""
""
8
8
8
""
""
8
""
8
""
""
8
8
""
""
""
""
""
""
""
""
""
""
""
""
""
8
8
8
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
8
""
""
8
""
""
8
""
8
8
""
""
""
8
24
8
8
""
8
8
8
""
""
8
""
""
8
""
8
8
""
""
8
""
""
""
""
8
""
17
8
""
""
""
16
""
33
8
17
""
""
8
33
""
8
""
""
17
""
16
16
8
""
""
""
8
16
""
9
""
8
8
8
""
8
8
8
16
8
""
16
25
8
""
16
8
17
""
16
16
16
""
""
""
16
""
33
""
""
16
17
33
8
8
8
8
8
18
24
8
8
24
24
8
33
""
8
24
8
8
8
16
8
16
16
24
8
9
33
16
25
34
25
33
17
33
41
8
17
""
17
8
33
8
8
8
34
8
33
24
8
""
24
17
""
16
""
33
""
""
33
25
16
17
33
8
8
24
""
25
34
41
33
16
17
17
""
16
8
24
33
25
17
25
25
24
25
16
33
25
16
17
17
17
17
24
16
8
17
""
8
16
8
8
8
17
8
24
19
33
17
25
16
""
16
24
8
24
8
24
8
17
8
16
8
49
16
8
25
16
17
8
""
41
8
17
9
8
8
17
""
8
8
""
8
8
""
16
""
""
25
16
8
""
8
33
8
8
17
17
""
18
8
16
17
8
""
17
17
""
""
""
33
8
""
25
""
16
""
16
8
24
24
33
25
8
33
8
""
16
8
8
16
24
8
33
24
""
""
8
8
""
16
""
""
8
17
8
16
8
""
9
16
17
8
25
8
8
9
25
25
8
""
8
16
""
8
17
16
16
9
8
""
24
""
""
19
