点对点网络
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
17
16
8
16
""
8
16
8
8
""
8
""
16
8
""
""
9
""
""
8
""
""
8
""
""
""
16
""
8
16
""
16
""
""
""
""
16
""
8
""
8
16
""
8
""
""
""
""
8
8
""
""
16
""
""
8
""
""
""
""
8
""
""
""
""
""
""
8
""
8
8
16
""
""
""
8
8
""
""
8
""
""
8
""
""
""
""
8
""
""
8
""
""
""
8
""
8
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
30
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
8
9
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
9
""
""
""
""
8
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
8
""
""
""
""
8
""
""
""
""
26
17
""
8
""
""
""
""
""
""
8
""
9
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
8
""
""
""
""
""
8
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
16
""
16
""
""
8
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
8
""
""
""
""
""
""
""
""
8
""
16
""
""
""
""
""
""
""
16
""
""
16
8
""
""
""
""
8
""
8
""
8
""
""
""
""
17
8
8
""
""
""
""
""
""
""
""
""
8
""
16
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
8
8
""
8
8
8
""
""
""
""
""
""
9
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
8
""
8
""
8
""
""
""
""
""
""
""
8
8
""
8
8
""
8
""
""
""
""
""
