大数据
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
25
17
34
25
58
60
36
60
51
59
26
51
34
61
44
43
63
52
41
61
64
62
53
69
64
73
66
68
69
68
65
68
73
66
71
68
52
63
74
79
74
70
69
71
77
82
103
89
71
101
121
117
102
93
75
89
95
185
170
174
160
150
160
157
170
159
172
174
169
156
186
171
184
177
171
174
185
169
167
166
200
180
174
202
171
160
169
175
183
189
209
253
294
248
215
206
198
208
222
302
233
221
219
225
228
263
313
325
266
242
255
244
234
223
226
231
243
249
295
299
314
293
214
262
255
272
257
248
266
280
299
286
272
291
301
305
318
293
272
288
246
250
236
270
329
327
307
295
282
281
301
273
269
292
299
300
491
342
340
354
324
329
301
291
301
283
272
269
317
283
325
358
311
266
234
271
292
301
297
292
327
315
302
285
317
327
335
295
303
281
282
253
225
247
290
299
339
364
333
329
328
473
369
379
437
370
379
442
659
469
451
406
363
333
320
313
316
346
317
304
286
309
313
343
332
317
313
291
321
425
511
551
469
472
465
482
444
433
529
537
948
931
824
964
772
540
474
607
634
813
1015
1145
1491
1524
1240
1228
950
1237
1425
1463
1329
1047
685
493
483
551
676
614
547
478
445
433
409
430
395
414
409
417
382
343
511
457
471
471
471
434
435
477
559
529
450
419
409
401
378
355
365
337
268
378
410
496
521
559
514
458
521
515
476
421
443
484
524
520
528
507
496
655
594
514
458
474
417
393
372
382
363
402
402
371
377
291
438
434
420
412
439
469
422
398
328
344
339
307
316
377
311
302
279
254
394
398
474
487
722
528
654
360
434
851
429
300
363
343
347
372
323
418
433
631
515
368
350
335
333
319
316
330
350
414
343
369
357
268
349
366
473
435
416
400
377
366
406
383
385
360
292
269
233
195
293
288
334
376
441
380
467
381
337
330
314
325
320
294
355
405
384
354
354
363
355
306
268
295
277
448
551
361
269
275
309
336
367
395
384
307
349
386
363
397
394
364
375
344
346
362
367
403
364
350
326
306
275
251
226
269
332
383
404
420
450
428
481
383
381
322
304
336
326
352
333
329
371
601
624
454
308
272
280
345
357
369
309
326
397
331
322
331
313
340
358
344
388
414
451
367
394
410
420
412
358
427
411
378
366
278
327
335
369
414
444
551
644
422
383
389
420
399
391
378
383
374
313
362
330
506
746
430
277
265
260
258
292
273
277
327
322
296
332
291
277
352
306
344
341
371
367
335
491
310
352
275
240
231
207
189
213
246
259
305
288
291
305
391
360
312
256
259
249
217
216
