流计算
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
17
""
""
""
""
""
8
""
""
8
""
8
""
""
8
""
""
""
""
""
""
""
8
""
""
8
""
8
8
""
""
""
""
""
8
9
""
""
""
""
8
""
""
""
""
""
16
""
""
""
""
""
""
""
""
""
""
""
8
""
8
""
""
""
""
""
""
""
""
16
""
""
8
""
""
8
""
8
""
""
""
""
8
""
""
8
""
8
""
""
""
8
16
8
8
""
""
""
""
""
8
""
""
16
""
16
8
""
""
9
""
""
""
8
""
""
""
8
17
""
""
8
16
8
""
""
8
8
""
""
8
""
8
""
""
8
8
""
""
""
""
""
8
""
16
""
""
""
8
8
""
""
8
""
""
""
""
""
8
8
""
""
8
""
""
""
9
""
""
16
""
8
""
16
""
""
8
""
""
""
""
""
8
25
""
8
""
""
""
8
""
8
""
""
""
""
""
8
""
""
16
8
17
8
""
8
""
8
8
16
""
""
""
""
""
8
""
""
""
""
24
25
8
17
""
""
8
""
""
""
16
""
16
""
""
8
""
8
8
8
16
""
8
8
""
16
""
8
8
8
""
8
""
""
25
""
""
""
8
""
8
8
25
""
16
8
8
""
16
16
""
""
""
33
8
17
""
24
""
8
""
16
8
""
8
8
8
17
""
""
""
8
""
16
16
17
24
16
9
""
""
16
17
""
16
8
9
""
8
8
8
16
""
8
8
8
8
17
8
16
17
8
16
24
8
16
8
33
16
8
8
8
16
8
""
8
41
""
25
8
""
""
16
25
35
""
33
8
52
8
""
8
8
""
8
""
33
33
16
8
8
8
17
16
17
17
8
33
25
8
16
25
16
25
41
17
17
16
24
25
8
33
17
17
17
""
8
16
24
""
16
16
8
41
16
8
24
8
""
16
16
8
8
8
25
16
8
17
8
16
""
16
8
25
""
16
""
""
""
16
""
""
8
17
8
8
8
9
8
""
8
8
8
""
""
33
8
8
25
8
""
""
24
8
""
16
8
""
8
41
""
""
16
8
24
""
""
8
8
""
8
""
8
25
""
""
25
8
""
16
8
""
16
25
8
""
8
""
25
16
""
8
8
8
""
17
""
33
8
""
""
""
8
16
""
8
8
""
8
8
17
""
8
""
8
""
16
""
""
""
8
8
""
""
16
8
8
""
8
""
""
17
17
""
""
