流计算
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
8
""
8
""
""
""
""
8
""
""
""
17
8
""
""
""
""
8
""
8
""
8
8
""
""
""
""
24
8
8
8
""
""
8
""
""
""
8
8
""
""
8
""
8
8
8
""
""
""
16
""
""
8
8
""
""
""
""
8
""
""
""
""
""
""
""
""
""
8
""
""
""
""
8
""
""
8
""
""
""
""
""
""
""
8
""
8
""
8
""
""
8
""
""
""
8
""
""
""
""
""
""
""
16
""
""
8
""
""
8
""
""
""
""
""
""
""
8
""
8
""
""
8
8
""
""
16
16
""
""
""
""
8
""
16
8
24
""
16
16
8
""
""
8
17
8
""
""
""
8
""
""
8
8
17
""
""
8
""
""
""
8
""
8
""
""
""
17
""
8
""
8
""
8
""
17
8
""
8
8
""
16
""
""
""
""
""
""
""
8
8
""
8
8
8
8
""
8
""
""
""
8
""
8
""
8
16
8
8
8
8
""
""
""
8
""
""
""
8
""
""
""
""
""
""
""
16
8
8
8
""
16
8
8
8
16
24
8
8
16
24
16
16
""
""
8
16
24
16
8
16
25
43
9
16
16
24
25
42
17
25
24
8
""
""
16
8
""
17
16
""
""
""
8
41
42
25
16
50
16
8
8
""
33
""
8
17
34
17
8
8
16
8
41
8
16
8
41
""
33
25
8
41
""
17
24
17
8
41
41
""
8
17
16
41
16
""
17
33
8
17
""
8
25
8
34
42
33
17
33
24
25
""
8
17
16
8
25
42
50
25
17
17
33
8
26
34
25
16
17
16
25
17
25
8
16
8
24
8
8
25
17
8
24
17
8
41
8
8
17
8
""
8
8
17
8
41
17
16
8
8
41
16
17
34
16
25
17
24
42
8
50
25
8
25
17
8
""
8
16
24
41
25
25
16
16
25
""
8
33
8
8
8
17
""
17
17
24
8
50
24
33
8
17
8
17
""
16
24
25
25
16
24
8
8
24
8
24
""
""
8
""
""
24
8
41
33
16
24
33
9
25
""
""
25
16
16
16
16
24
24
17
8
8
9
17
8
16
""
8
17
17
26
8
16
8
8
""
25
26
49
8
17
8
33
8
8
16
8
""
26
16
17
24
8
8
33
""
""
24
16
8
""
8
8
""
8
8
16
8
""
""
25
8
33
24
17
""
8
17
8
33
33
8
8
""
24
""
""
16
16
8
8
8
""
""
24
""
8
24
""
8
10
