生物识别
""
""
""
""
""
""
""
""
""
""
17
""
""
9
8
""
""
8
8
""
8
""
8
""
8
8
""
""
""
""
16
16
""
""
""
16
""
""
8
""
""
8
""
""
""
24
""
""
""
16
8
17
8
""
""
""
""
""
""
""
8
""
16
8
""
""
24
17
""
8
""
17
25
""
8
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
16
""
""
""
16
17
17
""
""
""
""
""
""
""
""
8
""
8
""
8
16
""
""
""
8
""
""
""
""
""
8
""
""
""
""
8
""
8
8
""
""
8
""
""
""
""
""
""
""
16
""
""
8
""
16
""
""
8
""
""
8
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
8
17
8
""
8
""
""
""
8
""
""
""
""
8
""
""
""
""
16
8
""
""
""
16
8
""
""
""
""
""
""
""
17
""
""
16
8
8
""
""
8
""
""
16
""
8
17
16
8
12
""
8
""
""
""
""
""
16
17
8
""
""
""
8
8
8
""
8
""
8
16
8
""
""
8
17
""
16
17
8
33
""
16
8
8
17
8
""
24
16
""
""
33
16
24
33
""
25
25
16
8
16
16
25
""
8
16
17
8
""
""
""
""
8
""
16
8
16
8
8
""
""
8
16
16
""
""
""
""
16
24
""
8
""
25
16
""
8
8
""
8
8
8
17
33
17
17
8
33
17
8
""
8
17
8
16
8
33
50
44
27
43
37
8
""
8
16
8
8
16
8
16
9
8
24
17
""
""
33
""
24
16
8
16
25
8
25
25
8
""
16
""
9
8
""
8
""
""
8
24
8
16
8
8
8
16
""
""
17
8
""
24
""
""
8
8
16
24
8
""
8
8
25
8
8
17
""
8
""
""
8
16
""
8
""
8
8
25
""
8
""
""
""
8
8
8
""
""
16
8
17
8
""
16
33
""
8
8
""
8
17
8
8
8
8
8
8
17
16
8
""
8
""
16
8
""
16
24
""
8
25
16
8
51
8
25
""
8
17
16
8
""
""
8
25
33
8
8
8
16
16
""
16
16
""
17
9
8
16
""
""
""
8
8
24
24
8
16
""
16
""
""
8
8
""
25
24
""
8
8
16
""
""
""
8
""
8
16
8
8
16
8
33
49
41
41
8
33
24
25
8
8
""
""
8
8
33
25
16
""
24
49
33
16
50
33
34
25
17
44
26
43
67
60
35
42
34
33
24
57
24
33
33
25
9
8
24
""
25
26
24
41
33
24
""
25
8
""
8
16
16
8
""
8
24
16
8
8
8
9
""
16
24
17
8
51
59
75
34
66
58
50
52
54
35
58
43
34
85
43
42
41
57
25
74
50
25
25
""
16
16
25
68
59
41
25
25
33
49
36
54
59
42
42
59
75
59
51
67
41
34
41
16
""
24
42
41
8
19
