区块链
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
17
8
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
9
16
""
""
""
""
""
""
""
""
""
""
""
9
""
""
""
""
""
""
""
8
8
""
""
""
""
""
9
""
""
""
""
""
8
""
9
24
8
""
44
""
8
17
""
8
17
""
16
8
""
9
16
41
68
50
33
26
57
84
67
103
103
99
95
69
87
99
130
97
101
131
132
135
137
129
107
127
138
145
132
136
147
157
220
272
220
175
206
180
299
339
349
274
331
292
257
234
255
254
231
276
245
255
254
238
275
222
279
252
211
281
278
279
245
199
293
266
240
231
227
229
255
282
270
243
200
240
265
258
310
301
325
316
357
328
271
290
293
310
319
333
344
413
384
385
470
455
419
428
418
404
421
435
508
804
629
733
911
629
467
408
256
412
402
369
369
425
426
483
567
677
726
1016
789
1204
4155
2455
1669
1659
1810
1279
1908
3309
3500
2600
2328
2032
1570
1785
1674
1762
1475
1635
1718
1791
1996
1778
1486
1112
1288
1297
1530
1466
1419
1333
1353
1242
1359
1026
1140
952
808
803
646
1169
1104
1210
1041
996
883
915
836
1049
894
820
691
616
681
563
475
393
357
488
594
712
613
656
606
627
1029
772
750
773
556
610
706
652
661
934
858
955
1030
660
579
569
615
566
538
535
551
563
610
575
610
600
416
579
607
5300
7821
2297
1654
1481
1218
1432
1307
1116
1024
809
779
629
342
342
555
603
694
717
886
864
689
697
666
594
682
793
625
623
800
632
690
677
638
683
582
754
977
709
767
831
758
654
752
698
761
855
906
864
616
638
883
816
862
871
839
837
803
800
841
915
865
637
806
617
536
526
515
546
637
738
796
833
849
791
663
611
749
729
578
646
805
724
641
554
576
505
559
432
413
417
395
340
362
410
428
417
433
547
479
440
394
353
475
504
518
527
507
575
545
565
596
530
515
474
458
421
427
403
331
473
452
528
527
520
491
569
547
488
526
556
507
485
574
540
494
419
474
433
434
445
395
381
418
400
357
371
366
393
426
406
409
415
371
344
413
442
407
411
422
410
381
354
361
314
237
236
266
278
239
232
309
338
343
360
372
371
382
389
395
322
353
386
305
287
