流计算
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
8
""
""
8
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
8
8
""
""
8
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
25
""
""
""
8
""
8
""
8
""
""
""
""
""
""
""
""
17
""
""
""
""
8
8
""
""
9
8
""
""
""
""
""
17
""
8
8
""
""
17
""
""
""
8
""
""
""
""
""
8
18
""
8
""
""
""
""
""
17
""
""
16
""
8
""
8
""
""
""
""
""
""
""
8
""
""
8
""
""
""
""
""
8
""
""
9
8
16
""
""
""
""
""
8
""
""
""
8
16
""
""
""
""
""
""
""
""
""
""
8
""
8
24
16
24
""
""
8
""
""
8
""
""
""
""
""
""
""
8
""
""
16
""
""
""
""
8
8
""
""
""
8
""
8
""
""
""
""
""
""
""
""
""
17
""
""
8
16
""
""
""
16
8
24
""
8
""
""
8
""
16
""
""
""
""
""
8
8
8
""
""
""
17
8
""
""
8
24
8
16
8
8
16
8
""
16
8
""
""
9
8
8
16
41
""
""
17
""
33
16
33
""
24
25
8
18
16
33
33
8
""
8
16
8
17
""
8
41
24
""
33
8
9
8
17
24
16
8
17
""
8
8
16
""
""
16
8
16
9
8
""
24
8
8
8
""
34
8
16
17
""
25
8
""
""
8
""
17
17
""
""
8
16
""
17
16
25
8
16
24
34
33
8
24
24
""
33
8
16
17
""
""
16
8
16
""
16
16
41
""
""
24
""
16
""
17
""
8
""
16
8
17
41
25
8
33
""
8
16
9
41
33
25
8
8
16
8
24
24
16
""
41
17
16
""
16
16
17
33
49
""
""
8
16
17
33
17
16
17
8
33
8
25
8
25
8
33
25
8
8
9
8
24
25
8
""
""
16
8
33
8
8
33
17
16
""
""
8
16
16
""
17
""
17
33
25
""
8
33
33
33
24
8
25
16
""
""
""
16
8
16
16
16
33
8
24
8
16
""
33
17
24
8
""
17
8
24
""
""
16
""
""
""
16
""
""
""
8
8
8
16
8
16
8
8
24
33
""
""
17
24
25
8
24
""
8
""
""
""
""
8
33
33
8
""
8
24
33
16
16
17
33
""
8
17
""
8
16
16
24
8
16
""
""
8
8
8
""
17
17
""
""
26
""
8
8
24
24
16
16
8
8
""
16
16
16
""
""
16
25
""
8
8
8
""
""
16
""
""
8
25
19
