直销银行
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
24
8
16
8
8
16
""
16
25
""
8
""
""
8
8
24
8
8
8
16
8
8
17
17
8
""
""
24
33
16
17
""
""
""
26
8
8
24
8
17
8
16
8
8
24
8
24
33
9
8
16
""
8
16
8
24
24
34
43
9
16
26
33
33
8
25
8
33
24
24
8
24
8
16
17
16
41
33
54
33
16
24
""
16
33
34
8
45
24
18
""
25
33
17
8
25
9
16
8
17
17
24
17
8
33
16
8
8
16
33
24
16
61
8
16
24
8
17
16
34
16
41
16
8
8
16
25
16
33
24
""
8
8
9
8
24
8
""
16
25
8
8
""
9
57
25
""
33
24
24
""
24
25
17
24
8
25
16
16
""
""
33
""
16
25
16
16
16
25
""
25
33
49
41
25
8
33
51
58
49
41
33
50
24
24
16
24
41
24
41
41
33
16
8
16
8
49
26
24
16
33
49
51
33
74
24
24
25
58
25
16
33
68
50
41
33
49
8
41
58
26
41
42
33
41
36
33
41
49
25
16
33
33
41
33
75
25
58
66
9
26
75
17
8
34
41
16
33
50
50
16
8
25
8
50
""
8
66
41
16
25
8
25
8
34
42
18
16
""
8
33
""
16
16
17
17
41
50
24
8
""
8
16
25
25
16
33
33
""
8
16
16
8
33
25
9
16
""
8
8
33
33
25
8
41
33
33
8
9
""
8
8
8
24
""
16
8
25
8
24
8
8
33
""
8
25
16
9
25
25
16
16
""
""
24
16
17
16
17
16
24
16
24
8
16
16
8
16
""
""
17
16
16
17
8
24
16
17
8
33
""
16
""
8
8
8
""
""
8
""
8
""
8
8
16
8
25
33
18
33
33
8
17
8
25
8
8
8
33
16
50
16
8
9
""
8
8
""
8
16
""
8
8
8
""
""
""
""
""
""
8
""
16
""
8
""
25
8
9
""
""
""
""
""
""
""
16
8
""
8
""
8
8
""
8
24
""
""
8
8
8
""
16
16
8
""
8
""
""
""
8
""
""
8
""
""
""
""
8
16
""
16
""
8
8
""
24
16
""
8
17
9
""
8
""
8
8
""
16
8
""
17
""
""
""
16
8
""
""
8
16
24
24
""
""
8
""
""
16
16
""
""
