分布式
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
8
""
17
""
""
8
8
""
""
""
""
""
8
17
51
52
41
17
16
33
""
""
8
""
16
""
""
8
8
17
16
33
25
8
24
25
16
""
8
""
""
8
""
""
""
8
""
8
10
""
""
""
8
8
""
16
""
9
8
8
16
""
""
8
17
8
""
25
8
8
""
""
8
""
""
""
""
""
16
8
9
8
16
16
16
8
""
8
8
""
8
""
""
""
""
""
17
8
8
""
""
16
8
""
8
""
25
24
17
17
33
17
33
33
24
""
41
41
8
17
33
9
33
25
8
16
8
33
16
25
24
50
24
8
26
25
42
26
16
41
25
16
8
24
24
49
25
24
17
41
49
8
16
16
33
49
25
16
8
33
49
25
49
41
17
24
34
41
16
8
41
49
16
33
33
33
41
8
16
24
50
33
34
42
58
49
41
50
49
49
66
49
24
65
17
41
58
66
66
82
16
75
59
58
74
91
83
41
82
41
66
75
25
41
50
67
91
60
53
67
33
58
66
58
83
51
101
67
75
51
59
17
76
78
94
67
109
84
85
68
86
78
76
93
93
93
77
92
68
75
59
52
75
93
77
85
43
58
99
59
86
96
75
94
42
95
95
59
59
59
92
84
60
87
67
83
25
50
68
50
42
59
42
51
102
112
97
112
111
103
60
93
103
94
66
103
102
104
96
102
102
109
104
94
68
94
61
93
98
102
103
76
67
59
60
83
50
78
101
76
87
93
67
102
76
111
49
66
62
57
50
41
8
58
41
58
66
100
68
59
83
59
69
92
60
101
43
83
104
118
101
59
93
66
42
93
57
58
51
92
68
92
60
58
87
113
103
100
77
69
119
80
105
60
102
86
51
100
91
70
109
57
59
100
74
61
58
33
85
86
108
113
97
112
95
93
78
104
103
93
104
93
102
115
93
75
93
67
59
74
82
75
74
83
50
84
104
113
78
77
85
75
86
78
93
68
102
78
94
84
92
96
93
99
111
84
92
93
59
78
86
107
123
102
104
103
67
76
77
84
93
77
76
93
84
58
76
82
84
75
66
85
59
68
50
59
67
66
84
84
76
103
100
24
93
58
70
101
66
58
83
83
58
85
49
49
74
34
26
42
93
85
66
95
59
67
93
92
76
58
84
67
42
59
